Date,AGG,GLD,IAU,IEF,IJH,IJJ,IWB,IWD,IWF,IWM,IWN,IWO,IYR,LQD,SHY,SPY,TIP,TLT,USO,VNQ,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2004-11-30,-0.007419212232429085,,,-0.01997607880791739,0.058532659579415086,0.06757398591055402,0.042923790991411845,0.04933986993403539,0.038741990833518994,0.08801493212781292,0.08866035054953371,0.08311506099613948,0.04158678826925516,-0.012274408758160623,-0.005771823410606864,0.043554453336170335,-0.003257672217298615,-0.024247692442997976,,0.03878643472864082,0.07820859207208262,0.06526707096056608,0.030634042052287435,0.06089130866511583,0.04983898402830286,0.024468936615343138,0.04357435901027758,0.01934964924678759,0.04104344918778706
2004-12-31,0.007941736335981902,-0.029691783553345195,,0.011604681487641402,0.038160221647342105,0.0371776932818987,0.03155821678178137,0.03338305158989729,0.036637178806957396,0.023623839939780622,0.018720180184093608,0.0324479466445896,0.05076516462689014,0.013814096861330253,0.002319389206473303,0.02967680404415382,0.017437421886486365,0.026240455181045393,,0.046457199337582585,0.013283287654104437,-0.028612100576177864,0.040512722704883763,0.02452706974288684,0.025829770461984692,0.03670847052166657,0.024331072823429344,0.05367735941819544,0.0456567659077879
2005-01-31,0.0048711301980670285,-0.03673972863060561,,0.008673332867657119,-0.023630076466653136,-0.02529816766516199,-0.02210896103054705,-0.017632554472861557,-0.03456805211830984,-0.04146575986806938,-0.0396976850681617,-0.044046572753866226,-0.08907939902953674,0.012209762059387267,-0.00036689180574581143,-0.022675988348490866,9.420920736195374e-05,0.03506411484183991,,-0.08947432649520184,-0.03108666774383262,0.03330474524629291,-0.021855525607147708,-0.028400868534922435,-0.05802310206662824,0.011630358614825857,0.020963017020368065,-0.031630928757603004,-0.04373109413358424
2005-02-28,-0.003721279313398872,0.03055625618831916,0.0312088253191539,-0.013778651396180477,0.032582896768145186,0.03189128162165912,0.021184340680042102,0.03362604931815854,0.011933535839449292,0.016286681707644465,0.020547140249877822,0.013725436147113251,0.03281787312221729,-0.00940712167772067,-0.0025774331437208287,0.020688134853286962,-0.005295263771907946,-0.014830849262362321,,0.03122298336623297,0.0758164807387502,0.1551014056829336,-0.006718066945217777,0.011522709060119122,0.0015049252817127567,-0.00128486844830844,0.02122245753917803,0.029641778937153054,-0.005342568887182712
2005-03-31,-0.009789546403274426,-0.01644505148681301,-0.016880954178403976,-0.004041718997940497,-0.011845783722595652,-0.012509456509344607,-0.014646578095979556,-0.016466483881999474,-0.021910832350621814,-0.028757017275622267,-0.02170360238389287,-0.040857209020862345,-0.025720967321157896,-0.0127024107641186,0.00016115691008490032,-0.018462383375226335,0.0021860980830038217,-0.0045568415303809335,,-0.01722200619190561,-0.026937992413655337,-0.019278272318109052,-0.0387895060748038,-0.00043859007791823376,-0.019742612099838876,-0.008801885621931828,0.010997730445951951,-0.005596253046700786,-0.011754515842106274
2005-04-30,0.017081811906184477,0.0123013919929065,0.012744889942739507,0.024852929466535854,-0.03663834503854776,-0.03584695357300164,-0.018606153106775353,-0.017474406177709845,-0.01851952278949187,-0.05823336691317531,-0.05350929892004115,-0.062304114475708126,0.054714102931280754,0.016085240562464014,0.005191407886561163,-0.018912920344143998,0.01762023359536573,0.03792326284098252,,0.05609667269457073,-0.07395531266554803,-0.05563655654726391,0.0017593568055790892,-0.03715941752899264,-0.035912950996857984,-0.010480442569481194,0.03040802305332561,0.03423611601627926,-0.06574564258406124
2005-05-31,0.00824204338398188,-0.04000526277889912,-0.04088910403640215,0.018215783926212592,0.05562302836722917,0.05391727658662011,0.033927912143924085,0.02353408833554285,0.04877981459341326,0.06264409046318496,0.05838228405363598,0.06740438901052605,0.03678028316595855,0.0062083404938516945,0.003947688359306337,0.03171676538071431,0.007568658237503739,0.03089312398888983,,0.034606665703712756,-0.0064461883568587754,0.027485485720950133,0.029107835304158634,0.031227028714465692,0.06711867221229185,0.022999456694797728,-0.0006658838593923959,0.012542416540592564,0.05999960830888001
2005-06-30,0.008723862914857815,0.04207923876356722,0.04157969201519543,0.004771997358235809,0.024383778818122995,0.034108989052272866,0.0028431924925043537,0.010613888388199955,-0.004759511783661362,0.03995396076332132,0.04433243802602725,0.031387397851879,0.04391791452074476,0.012124440732020993,0.0024645834890057268,0.0015139859134201995,0.005160704984361377,0.021417130507293977,,0.04494830055544249,-0.020220352221463348,0.06746474744092922,0.012387965723402986,-0.026694955218850163,-0.012968034397307674,-0.019509079004069146,0.05782966692529673,-0.00530124943301207,-0.004320304200545289
2005-07-31,-0.010408236195909373,-0.014375367977574475,-0.013202313059966529,-0.022112626695843945,0.053437303739862566,0.051809691132759676,0.04013881455509586,0.030444226079854628,0.04958371471220889,0.06370423378229946,0.058591726344231806,0.0709961900525254,0.06394889638740742,-0.008299929825708615,-0.003757193450363897,0.03754748443085224,-0.02502396639551173,-0.034392629441524505,,0.06894750616018779,0.05379508900412342,0.06846784910360557,0.015488684947994128,0.037412330641051345,0.05517673709777756,0.031583752909774096,0.02224724475607082,0.02230822647749651,0.05519065652379393
2005-08-31,0.011746222586827412,0.013454200230266897,0.012511725081173071,0.01980850159345211,-0.00973435895978418,-0.00813975121660705,-0.009132618493567248,-0.004961139351071864,-0.014779801361286007,-0.020235654295363083,-0.02374748955826032,-0.015493678772430783,-0.043868603850013115,0.01492041591331471,0.00656859088198667,-0.009418874219838072,0.02499553653726285,0.034174216116980544,,-0.04139187665476071,-0.042802131308432835,0.06190912587297091,-0.016507231240834655,-0.023889424989821405,-0.009547342592092988,-0.01761606712192976,0.006486622422420731,-0.0034728823725052945,-0.03346419199504869
2005-09-30,-0.009409475800764188,0.07328470474702604,0.07473273462912945,-0.017679200659472708,0.006243693291846225,0.00733577466369655,0.010832194033250782,0.01323501071923406,0.004629352476867358,0.0009472210921688457,-0.005548789903449961,0.005054113599098103,0.0008846000951025259,-0.01878491376782899,-0.002996621467921498,0.007993318920166827,-0.001546712999054759,-0.0367977786070256,,0.013279035869367614,0.007668958045329861,0.06096714477023667,0.008521514717610694,0.01661789307914592,0.002395364941959617,0.014046011436537458,0.04141372891300263,-0.005556691044176299,-0.028831867732545636
2005-10-31,-0.009959148232119035,-0.006444688894354428,-0.007076258445400969,-0.012469304873958111,-0.031110801733148175,-0.03770215251504298,-0.022680359748811357,-0.029633039436761096,-0.013944475739508445,-0.040106294930866204,-0.03362447837731898,-0.04610452939988694,-0.03113161501283584,-0.015943850279109776,-0.0008206805836806524,-0.023935021435930896,-0.013206733150164242,-0.022664182189688086,,-0.029206559579496104,0.002179611779247728,-0.09471401681829131,0.030032562275460573,-0.014359436173410666,-0.023234456167061126,-0.004736323726500986,-0.0661277128855107,-0.031100871736649577,-0.02052377744005917
2005-11-30,0.0037388455642275156,0.05655951160598057,0.055866466281240146,0.0062346459716821736,0.05545726082582705,0.04835901939401436,0.039285693323860366,0.03744685282456744,0.04554878569249546,0.05594642712316447,0.04897678592378294,0.06282475109196863,0.0462644790565045,0.006548121274006048,0.0038874321130964126,0.043013793573824774,0.001763513416836931,0.0068794341598554165,,0.04071958073959783,0.07377104329882177,0.014841283238693838,0.04656499045462455,0.056559698424632106,0.061258158212514895,0.009022342990399414,-0.0015907503311972258,0.012101310942796914,0.039123957016249974
2005-12-31,0.011277177773977425,0.04927503222900243,0.05136448265105636,0.013565769258249339,0.006422225607168783,0.0017825035841809297,0.0004169361982510729,0.0015713967469612423,-0.005588944026460057,-0.0070239517227498076,-0.010226387220969357,-0.0031372398632833797,-0.003796571154511101,0.008571944279512451,0.003486367169102904,-0.0019149175392453534,0.010282438564523776,0.029380134710481228,,0.00024231740411680922,0.028208779136690378,0.017835941411548352,0.0002034385331903195,0.004718764669241095,-0.03119540056469455,0.0011679662988314302,0.008555157250939891,0.03401558068338222,-0.008594852230729194
2006-01-31,-0.0005959188901567075,0.09464018823691511,0.0933223796939094,-0.0070557540371732124,0.05303974100572215,0.05827726684925032,0.024368459135330714,0.0365541162134383,0.013436229240518134,0.08101075198963054,0.07479059662513605,0.08579026653488697,0.07041530370779034,-0.00437291775844067,0.001742944543039722,0.02373003185194964,0.0002920396639457077,-0.013473513152869388,,0.07268016608593807,0.047090718525788035,0.13635986570238526,0.008802448787770142,0.0028601394733456307,0.03294416831383571,0.0017169672438983182,0.02392271422915693,0.012842559729005705,0.017607824475235928
2006-02-28,0.0016060207813349998,-0.011173319496611513,-0.013116083503513596,-0.0010362065009269035,-0.003991599389288786,0.002139093255488308,0.006752121337887089,0.01014351707307327,0.0025110989928109886,0.003173691451262014,0.004072830550319714,0.0019749512040896505,0.017569321077512447,0.006801204870819552,0.00033744698246585274,0.005709206948739537,0.0,0.011018241586986565,,0.018408355722834693,-0.021657350143631723,-0.09680304020650297,0.021059894557193683,0.030627558209550508,0.002311643122906342,0.008535712573410273,0.012979535068396877,0.011449917784239863,0.007196361590782283
2006-03-31,-0.00871286961442212,0.03556473290207212,0.03815652506661534,-0.013672406936850642,0.02514199674522666,0.027606262986094303,0.015847500135688235,0.01610560533121262,0.01960593858667095,0.047921748020385666,0.05005913957697743,0.047340798374062056,0.054229460651648645,-0.01697726665671246,0.0017398757861685763,0.016368877113046403,-0.02162245480912696,-0.046776933459857804,,0.0460728916826539,0.045583472036553295,0.04156190358686752,0.0028939329407295052,0.04327872903914972,0.02238023534114266,0.00821214716364223,-0.04742297166647949,-0.01285671514327438,0.005867006303432245
2006-04-30,-0.0014901457895070286,0.11360523372716247,0.11275201473513088,-0.006290102045043591,0.01452542339623504,0.022180441386145746,0.010273774040874314,0.022585132927212124,-0.0026581910315928462,0.003022702524926127,0.003339475833708004,0.0,-0.03319787228478,-0.0020232839228435163,0.0022045394992336333,0.012552980086469972,-0.002349794722095126,-0.027910004704945927,,-0.034602423826942744,0.03493118100498414,0.049140612161512574,0.04240604624005243,0.021367922119620106,-0.013184808747115102,0.009698654745179903,0.015769112438609765,-0.03144631781411444,0.012693799121810673
2006-05-31,-0.001988100987499791,-0.013300427788089273,-0.015149470143148946,-0.0010698883626263837,-0.04630695991071076,-0.03954213585417664,-0.031143733700037875,-0.02463913952541809,-0.03757926685765712,-0.0585023677258784,-0.04082735298233844,-0.07271984003782936,-0.03361041057656245,-0.0019026458322516646,0.0016695797654784363,-0.030583880200920486,0.002962682360437422,-0.0019099637663619559,-0.0275226590440634,-0.027348061976257304,-0.04113271633204634,-0.02822101971272225,-0.03842021101851841,-0.017234579229448065,-0.0671959659983832,0.002096157909905132,0.0161524091980153,-0.02119764070164547,-0.016861907965627466
2006-06-30,-0.0016097801330316871,-0.047833185520233155,-0.04736593341542098,0.0022937209847946633,-0.004923267617739197,-0.0064757453244139096,0.00230456905625763,0.004990491197783222,-0.0014982471357670797,-0.00041832180809782735,0.008321157141857776,-0.006022694136321816,0.04494763499904082,-0.0008603663213146409,0.0023612057206909465,0.0026052447785803933,0.00426835515657936,0.011714257326705066,0.029674807046582433,0.04841857716877827,0.0051473640032703065,0.025065074067559305,-0.004635639168345047,-0.0012854966344754632,-0.00490681773319495,0.018237386883628925,0.02268569671589461,0.00034912480068230385,-0.001751280233911494
2006-07-31,0.013793242652575918,0.031033928957817536,0.03261596248227145,0.016635122280130588,-0.030971987190981994,-0.022250259740520202,0.0011567997821780517,0.02370869174838769,-0.02062694640590057,-0.02899520149563235,-0.012094459120285068,-0.04743855299988704,0.03584069363620397,0.014485085195910439,0.00662686843867137,0.004468000478004198,0.014995657353138373,0.02140223315823705,-0.0035896371670317887,0.03817549935863762,-0.03809931283999064,0.032932318242301625,0.02262364274154497,-0.058464173947951455,-0.02641627681925346,0.015586985537956032,0.046885585182259604,0.053127351539282344,-0.03380828360638507
2006-08-31,0.01578514263052642,-0.013870273007670736,-0.01497087028384225,0.017480856396775386,0.012210801813873375,0.017138869884013964,0.024135417900294005,0.01501624202170473,0.028131063365944613,0.02955304047617204,0.028675309280991674,0.02615398014571729,0.029355411736646266,0.022011793790034706,0.007492213948292134,0.021587770441048898,0.016492489764451147,0.030103579507165603,-0.0703087822165724,0.03424991170604197,0.029653168285262984,-0.05214635051425163,0.011720851676030779,0.011225418119315517,0.06784782282750963,0.03793634434666094,0.027111447010702474,0.02813611268721094,0.019632424335364537
2006-09-30,0.010064291317869076,-0.04632890971900575,-0.045969967124203634,0.012004343171541552,0.009105187065675395,0.002567996369522447,0.023531388551299482,0.021639412142551256,0.02772637999162139,0.006395944034774955,0.007278369701686311,0.004942910081116907,0.02353200920498204,0.00868628072890201,0.004380579929883762,0.026643494945197122,0.0011069927714892533,0.018968461502172147,-0.12825438261870567,0.019468651974260787,-0.00013856922184023808,-0.0372754281855517,0.039463944378069625,0.03746892946058652,0.03954371919383512,-0.0005045714563671038,-0.014651913613226614,0.015229396328620703,0.061759846049435796
2006-10-31,0.006834241607114353,0.012864607109761974,0.010196472716190253,0.005369873885862228,0.04167022869379694,0.042593045018424286,0.03201269356035155,0.030413751941169926,0.03562062148871924,0.05708904507497561,0.051015211024523846,0.06321564426565236,0.0627947234131469,0.00996338178103966,0.00416507431036262,0.031030375248146804,-0.0007345629914537117,0.008430853243437607,-0.08988634836273239,0.05853083769799474,0.058316592548225146,0.04177224072539561,0.023127793397815646,0.027804491209064777,0.03878357752540382,0.017575302990547492,0.051602102579856195,0.0033083540150883224,0.06265862856947145
2006-11-30,0.010562563220557193,0.06662172071647897,0.0689152433286614,0.013029238069760779,0.03005816132408211,0.03136062983608752,0.020304375867461977,0.023140872610557583,0.019072486071816087,0.0238505077382905,0.025569161518013753,0.02372616556100945,0.045219073902546945,0.014507877539909031,0.004823106774056119,0.019690156257954963,0.010667030966115919,0.022819142367818592,0.04650262935646289,0.046704161570604946,0.042609096644429266,0.0822898466388293,0.007031196970302427,0.024208621605270646,0.028024907922006095,-0.008553547486940729,0.02619763693224578,-0.0012015601262031022,0.012552364434133288
2006-12-31,-0.006022495752163409,-0.01849583007080457,-0.018329032831444013,-0.01283888992483958,-0.007258091827386856,0.00015435041864264357,0.013836827132299686,0.023177192857417973,0.0018523937530406512,0.0037214482851256597,0.01074119549159935,-0.003107853633780151,-0.017641380738344134,-0.009001043906554818,0.0006577043934404136,0.013282208295165814,-0.023308907496292365,-0.0273267006931953,-0.056145905912060666,-0.018597008457363683,0.0062974875220143,-0.02857793798072824,0.03694315224890272,0.004914980243370419,-0.005401072896085856,0.02477928009171514,0.008502236220981053,0.010398608649788787,0.021452971182530922
2007-01-31,-0.0007024527152769278,0.025305985430538004,0.024981833898721956,-0.004010533445531773,0.03661678194140551,0.03093984639632663,0.018567377526254945,0.011541136334259862,0.025831010619553754,0.016776096470476877,0.014635660537271687,0.020530777312659985,0.09219734116716645,0.0009367548511125401,0.0016243215282950078,0.014928525443180622,0.0023244009759642594,-0.010001838238266437,-0.0673330557032028,0.08414976867393162,0.03967282674325028,-0.0092525375851098,0.009211085363582065,0.02063641521946208,0.020004720040701876,0.020087478567531417,-0.0035469083771302334,0.030002420588153753,0.02827226339107322
2007-02-28,0.016123270377370776,0.025132713611737755,0.024824183620252387,0.020341877905320334,0.008740227627873964,0.014213853671575221,-0.016876422384942476,-0.015054016953309237,-0.018227687877912714,-0.006575377540998107,-0.01288743417710379,-0.0037473446842775293,-0.03643310364746411,0.019808377597366745,0.0072436374988631294,-0.019812514456229387,0.019597955421189913,0.03332829711943971,0.05916024948141912,-0.02735262754827244,0.026406996678693614,-0.020698296934037647,-0.03094793763170323,-0.011255329101234685,-0.027339894689637618,-0.015503768353923841,0.051662454626326446,-0.023454921663361546,-0.03035998365451733
2007-03-31,-0.0019540674835280573,-0.011193665301649131,-0.00982542567621172,-0.0013829388872487274,0.013227363371245124,0.011790205127582467,0.009964561796761166,0.014251601723061114,0.006266585931921175,0.009754840933018118,0.013259123089465436,0.010735566689699556,-0.025596902352423154,-0.006773302548279115,0.0044965175338663906,0.011522181099984296,0.0032514152483606785,-0.01714956760194247,0.041525112452034045,-0.02096711859427181,0.023337050579943355,0.06097968792450705,-0.004740042280096071,0.008086248580081187,0.009911248490462148,0.020452933264972745,0.03529782608814225,0.0019502302869095758,-0.004738226971403227
2007-04-30,0.005881001005564148,0.020327411248836115,0.02059752701294061,0.0060469229207599905,0.027743809924459482,0.023778393983385684,0.041617023835476614,0.03626034756497746,0.04496691523611298,0.016106111382623634,0.0067670314287495755,0.02448089733357538,0.0029283740750248154,0.008875889164342378,0.003051827871588105,0.04334274323829989,0.006623965467154906,0.009009979234694468,-0.04035343936097422,-0.0012615333512053062,0.014869280123780077,0.04999049396158872,0.03799997671521687,0.04536878402338834,0.04609136495474122,0.027753437118519044,0.04794987737908589,0.07055678862506082,0.023390186405192675
2007-05-31,-0.009214692276866622,-0.023374289750115042,-0.024249968675589106,-0.01403379647422912,0.04880132582122965,0.04413658063475528,0.03530093422942378,0.03499108409393371,0.03609807744545944,0.042791698186254654,0.039079149236680544,0.04550305829494012,0.0015193969739242645,-0.012383054748437872,-0.0006749950318425839,0.033357253273762634,-0.01320152159160932,-0.02340941977257231,-0.04551689028092212,-0.0037925709255572614,0.05735997047451108,0.07491884053768602,0.02376286023747232,0.05058112279849794,0.04914149015987409,0.013413205059503316,0.004551461104613267,0.017024294336471145,0.029611005831981837
2007-06-30,-0.0037746747655158126,-0.01956775008819578,-0.018154349442243624,-0.0046871618587638695,-0.020397833956524128,-0.028042020286072257,-0.01914041620410478,-0.023461596643062188,-0.016781192275909084,-0.014486789123355524,-0.024120706069854267,-0.006834081038573589,-0.09113313543028677,-0.008133255659969503,0.004739128815398495,-0.014728542334131242,-0.002149256372303857,-0.010186143484297869,0.0792882940475477,-0.0943953958865925,-0.005332418258021687,0.012951804592159529,-0.040992205632798435,0.0002695281802396506,-0.0012496330070140076,-0.020126764324071355,-0.048636260275776784,-0.03405107571485552,-0.017623949025290086
2007-07-31,0.010673434621107097,0.02337495786235204,0.023021289029085422,0.02231725488075634,-0.050421513458605634,-0.053355611607475435,-0.0324636967610985,-0.05108126845848012,-0.014288381394643045,-0.07253199445942474,-0.08961944158904568,-0.052612412103009,-0.09505197494234205,-0.008276283381368932,0.009000527897667284,-0.03181069070475425,0.022746069567657592,0.03265084424049355,0.0992475088949828,-0.08620467768163884,-0.0270291576010256,0.00014510511138135813,-0.09503427317490559,0.009432690042150998,-0.001954657827476042,-0.028878790235797314,-0.04073748024981542,-0.0487474218852676,-0.06106962929129782
2007-08-31,0.012713340604601994,0.011034738845887942,0.011014815791613716,0.022378293818338967,0.014269392231156527,0.009937171257664771,0.01156376225781995,0.014811139205790925,0.01209035172188465,0.021048123864050423,0.018551562678637203,0.022819232132784237,0.05122202626201294,0.023582047709738835,0.010433921537670794,0.012751700559479056,0.008186797686125026,0.017718725682183835,-0.04812406213200591,0.06526867855173685,-0.006872711638241402,0.011956691528210304,0.02550798321370888,0.0002539648038226803,0.018995861874263772,0.023318259590123652,0.015665699149640284,0.022638282565404098,0.006196180292237054
2007-09-30,0.006308501472633247,0.09991887658670341,0.0997475369721543,0.0008826685811705895,0.026209420051408427,0.017408967638772813,0.039973314290583505,0.03309528686062365,0.04602037542440362,0.018805276287093387,0.004830469269109382,0.023901542601852215,0.040396544880626085,0.007307306307929378,0.005503924707666358,0.0379832095927062,0.012724672845650877,0.0022803690935744455,0.11455086440054782,0.038424463856880815,0.07745804583879537,0.07138237892517516,0.02411951903154484,0.04628983504947693,0.03708817289956977,0.044918573227390124,0.037644946401289736,0.030722038288712967,-0.008834933326336374
2007-10-31,0.010029660452404702,0.06720467448221384,0.0653191764390825,0.010712068086099397,0.024531766616204143,0.016985085593499833,0.015908560019364394,0.0011629340209296597,0.028427050537153224,0.02808767558710724,0.010624108187321023,0.04938315857360057,0.007555932372183257,0.009600642633988545,0.004768649985315234,0.013475719613511624,0.011593938107049003,0.01799783167677003,0.15818497764028927,0.0207733362650509,0.04071759238919664,0.025083222455033166,-0.01734034351488154,-0.012985749197796959,0.05166385937270384,0.015251190660694488,0.06446011030170598,0.018497828421606247,-0.004899051353171532
2007-11-30,0.01787402595599059,-0.016673504535405028,-0.014222811292499414,0.039678698948901095,-0.04944885234193103,-0.05592042742791616,-0.04180116024478465,-0.049429465508804366,-0.03492811378169475,-0.07136445193446302,-0.07657896350387278,-0.06895305134734367,-0.0956733820224934,0.010142736814519543,0.017768958373695146,-0.03950301638800944,0.04035387166349152,0.052130619662468604,-0.046942449448845534,-0.0994994502265567,-0.051701406270289726,-0.04302421479473803,-0.08440070863941582,-0.02876945001395154,-0.07834161591756686,0.027084931449980545,0.006574427154430554,0.012693876664050013,-0.05611621391030552
2007-12-31,-9.212798089421134e-05,0.06436066578285854,0.062043129996342546,0.0005046043892075456,-0.009440607152873254,-0.011317074253101455,-0.010862596420757983,-0.01438859479375478,-0.006744584191143573,-0.006470559879012921,-0.013504564407184233,0.001110874712495586,-0.052229063088705924,-0.008066434375822351,0.0029927676659069475,-0.011324154659911243,0.000623344542845695,-0.006297876667664138,0.08036172416807172,-0.0556497525225531,0.010665407845863426,0.07956233853725658,-0.06003868545179423,-0.0013352197534816685,0.019717120700525212,-0.008333293129168199,-0.0018140186354921027,-0.02868399256323278,-0.05079998119870353
2008-01-31,0.022865581681916214,0.1029321789785521,0.1041468954652251,0.03300882818717663,-0.05879404343176095,-0.04960099099386985,-0.060459929215293966,-0.04121160249683646,-0.08226657308702502,-0.06758236877907632,-0.039209359143759615,-0.09584920146476478,0.0010655431579814178,0.025334430031199548,0.01641131576558139,-0.062366006121513155,0.03510460423187502,0.020742209216674436,-0.04605504508791024,-0.007840215547244204,-0.04287229730069086,-0.13110389441681275,0.007232493094913623,-0.05673796389226538,-0.1368591644492893,-0.05715859202015347,-0.07630941072960656,-0.04666832958425481,-0.0036762125696121217
2008-02-29,-0.0016013816244863069,0.050975943867859884,0.05175221390197693,0.012317107070348431,-0.01827079569018048,-0.033305069868335535,-0.028838180673557944,-0.03960005376988218,-0.016752794503592076,-0.029758867792749073,-0.03223874200508472,-0.03433366198210326,-0.04287081881330918,-0.007087904756702533,0.010279709003121066,-0.026182452126965742,0.014126572734556126,-0.00456365701632125,0.10574744671322737,-0.03233139490416639,0.02276766175047898,0.08862664238461058,-0.12057528061198537,-0.020478467966273124,-0.0484673518329922,-0.0025771312400668313,-0.041916410289843754,-0.027069366503338663,-0.03944173841666319
2008-03-31,0.0012962411491092589,-0.061866517767628686,-0.06086455992104072,0.013284122793344852,-0.009297856257550337,-0.00014369890788937785,-0.006860626598798517,-0.0011168515225240038,-0.008361668598888662,-0.0066804320325241215,0.000907143389897808,-0.010171965652166009,0.04372649148013818,-0.005989227207637845,0.002531718103682807,-0.00898262792364388,-0.0013997039626645798,0.021162738001136112,0.011620880541687917,0.06283689142060796,-0.014158642795670591,-0.023640243889309825,-0.029841680862308106,0.0356628684051444,0.011494472401284674,0.031885115345749886,0.015925020963072578,-0.046505668863412876,-0.018026296733929092
