Date,Carry,Value,Momentum,Quality
2011-09-30,-0.08659312939682752,0.14757703107845385,0.10912168026889602,-0.13566950019051247
2011-10-31,0.0024905914449049795,-0.0064458287437545395,0.02037759762510492,0.004308910486573059
2011-11-30,0.024288225336785402,0.005826325829159637,0.012988330364327458,-0.004250862600015101
2011-12-31,-0.05081634100903435,0.028222478187410117,-0.06360659212618029,-0.04213176655232606
2012-01-31,-0.031407817537866575,0.036452921189965154,-0.023158371706478963,-0.010942600654015063
2012-02-29,-0.03083336160336296,0.02410239121894956,-0.016182058025771835,0.01421226081028014
2012-03-31,0.02683265569146876,-0.0182524943864526,0.036154334756601667,0.0037709707285484787
2012-04-30,0.07830767214418757,-0.09105878446443846,0.06736799200369398,0.059622296726214545
2012-05-31,-0.01848734935448162,0.05225300155251534,-0.034784819999196026,-0.04103309758073634
2012-06-30,0.02666998491257246,-0.0059596267902003435,0.02500865400079902,0.0165862321788985
2012-07-31,-0.0407179110678584,0.030915104296741408,-0.034587453337387164,-0.03191302415347405
2012-08-31,-0.012137217816363878,0.03194139297999132,-0.02134487761323848,-0.02565388041885184
2012-09-30,0.019149559657029344,-0.00229497648960406,-0.012389277969083519,0.013046120033885318
2012-10-31,-0.019976508409468224,-0.00340831027594762,0.002450131227837141,-0.00650643729589212
2012-11-30,-0.021151440914706478,0.03147015228065324,0.0034584035679019803,-0.040126327093743155
2012-12-31,-0.036310276901273766,0.0613933562621384,0.03880628579966779,-0.05824841206045802
2013-01-31,0.007708599948695561,0.00016692735052107992,0.0017705190747697025,0.005797322161716099
2013-02-28,-0.016096052206888055,0.03264585956365328,0.045960630763070026,-0.023913343656558582
2013-03-31,0.022448178631911456,-0.00483280075206996,0.00827532335832818,0.0106108437902961
2013-04-30,-0.0713741868103969,0.06799416209677552,0.02763094631025846,-0.05856920578194666
2013-05-31,-0.006687029038083962,0.005183966567293044,0.01690901200505238,0.0119849771226983
2013-06-30,-0.03547725389532902,0.05043499967167958,0.06018886582414479,0.02641134246601865
2013-07-31,-0.004161442581237542,-0.0152074036437233,-0.02644697543056252,-0.01610992986261748
2013-08-31,-0.03434157277947958,0.012090998823509823,0.0335838760474556,0.016070716496840484
2013-09-30,-0.00010360703641552199,0.03404447222211778,0.02169971519780938,0.027175182669939447
2013-10-31,-0.030487709800791962,0.02368994554903226,0.048649967974266295,0.0370266208838436
2013-11-30,-0.0207261675563243,0.03662379256877956,0.03761093712365802,0.013249063835509577
2013-12-31,0.04101835004304808,-0.04579778531649144,-0.05604330775629182,-0.03621308213644444
2014-01-31,-0.02261275429272524,0.04002388062287581,0.04540952892554512,0.001711909780075009
2014-02-28,0.026560613351244117,0.02412037672767128,-0.01161810050627496,-0.017287544002009582
2014-03-31,0.0426412358989687,-0.012934295450575221,-0.029639450442286785,-0.011973306894231841
2014-04-30,-0.005368254217025338,0.0005483743169040819,-0.00012874573308069986,-0.0077687113563459816
2014-05-31,-0.012628291617476856,0.04487081512163148,0.03156946786225258,-0.014683027390131798
2014-06-30,0.016571977232615866,-0.04846508280409286,-0.011903134513165539,-0.004177051729122222
2014-07-31,-0.004326834883637998,0.0278730998297152,0.01927205679306676,0.016634043493322488
2014-08-31,0.016973346986541637,-0.02101896667866532,-0.014467213067809584,0.016849394630063762
2014-09-30,-0.005326172664247238,0.01944121403329796,0.011820215435554402,0.015482478985378401
2014-10-31,-0.00957598753276582,-0.012225421436309942,0.02538669274667608,0.03504513999530694
2014-11-30,0.00466762002811654,0.014677960182869076,0.005461316377039121,-0.014568607964624562
2014-12-31,0.04451517780407586,-0.05818315464406596,0.03392132817198326,-0.04824474191834264
2015-01-31,-0.06571749156670215,0.08525509258452382,-0.02042060122276966,0.06424188011859532
2015-02-28,-0.0052668758062970195,-0.02157374758615098,-0.013605730254518257,-0.01138861864744368
2015-03-31,0.01102794565199442,0.03032385003920864,-0.01332215837485426,-0.0023580447588681594
2015-04-30,-0.03154802350382922,-0.00232331679197742,0.022370413602107002,0.03618557687579682
2015-05-31,-0.03495216619400928,-0.013655072256185959,-0.00907748524854586,0.00654039195192592
2015-06-30,0.010941617886905241,-0.01697279617170194,0.04005710367424218,0.01351233360062944
2015-07-31,0.012793181403569547,-0.015278496498885297,-0.03890663340318212,-0.05422377292891757
2015-08-31,0.0177792061325525,-0.026194561049433622,-0.001978112057303239,-0.022596121485824003
2015-09-30,-0.010620872146839419,0.05914466598756446,-0.029930084173981908,0.059453278454885135
2015-10-31,-0.01481064590608288,0.00695678561325992,-0.016757772749626018,0.0043971693141455
2015-11-30,0.005996782368473879,-0.0322618008738836,0.05081346559083848,0.014888112383367756
2015-12-31,0.05501758269067332,-0.055596685017972255,-0.03962892445769064,-0.07531973214060136
2016-01-31,0.005112778515504998,-0.004961757768238623,-0.019295377854100418,-0.015614862469586259
2016-02-29,0.020832566525556623,0.05370156476229981,-0.02790113689226547,-0.011055535861070338
2016-03-31,0.0191372308129014,0.032716700540111,-0.0461184784734406,-0.04423949768977224
2016-04-30,-0.006195114925418401,0.0060654119901726,0.0029393855549446797,0.00714548041411042
2016-05-31,0.039540722999223024,-0.02804088149525782,0.0385891180502069,0.003361744059873061
2016-06-30,-0.028836890102307625,0.016451002285571743,-0.030115369354690523,-0.031476529129929445
2016-07-31,-0.00668482633447178,0.023565172470420722,-0.03765811843315735,-0.018657510998062718
2016-08-31,-0.0029803449131889986,0.010340494298956079,-0.0073970891123590395,-0.01180533897455028
2016-09-30,0.0176280743879433,-0.010696794182193721,0.01468336479672076,0.016808214518578803
2016-10-31,-0.05235485825289676,0.10814316219697306,0.06463118464572222,-0.12325723933663355
2016-11-30,0.00836835094200572,0.011475328774779641,0.020228071794774462,0.0050425786784010565
2016-12-31,-0.01243412656848454,-0.00244663587667572,0.0013902721304259588,0.005907676541898341
2017-01-31,-0.003613722734859201,-0.01450197746122792,-0.0018078513320918636,0.03410568038087199
2017-02-28,-0.010259426149055199,-0.00201630123539052,-0.0066491743586232,0.003821628182026459
2017-03-31,-0.012332730049886578,-0.011941736744997159,-0.005771210924407058,0.013834424070193804
2017-04-30,0.01074099173354744,-0.024591474919097057,-0.01334214546837216,0.03279927575193308
2017-05-31,-0.013179186459962761,0.012443907170281602,0.028156209929718814,-0.02201459998436646
2017-06-30,-0.0014909293407937198,0.0006471339993158985,0.010217674451594837,0.01084690086819604
2017-07-31,0.0034399422487145,-0.028234698178586756,-0.007254249382139599,0.0020066524614074
2017-08-31,-0.018979745399172895,0.037856929624403866,0.05641508217254114,-0.02369607028163514
2017-09-30,-0.021540424295662,-0.00505009221533564,0.03220568923648566,0.028045816418310797
2017-10-31,0.0012630162736483007,0.0168854886599681,0.021198215542651284,0.020314757375309345
2017-11-30,0.0031493158541103395,0.007019845448231777,0.004509590447606599,-0.005905277497720742
2017-12-31,-0.048548088977344396,0.013231642417685163,0.04267607740727238,0.07156823416204817
2018-01-31,-0.03030429095143717,-0.029507967019617977,-0.002755005691958537,0.004460965179234187
2018-02-28,0.02114729247465106,0.01956118783835384,-0.043663096351870975,-0.04237974524986806
2018-03-31,-0.0008158969966532616,0.0210665796121535,-0.012054101387349078,-0.013880449846917699
2018-04-30,-0.03172735805402094,-0.011409791769863599,0.02967257431554608,0.022013128062087703
2018-05-31,0.004785225981421179,0.00993977972719598,-0.004512101644707379,-0.0010243886309733198
2018-06-30,-0.00630207405449144,-0.0009333667117337411,0.007119224570951002,0.016315935383828317
2018-07-31,-0.05609859680979001,-0.019324346767974343,0.03159780453253156,0.04381641874004722
2018-08-31,0.010338467982632821,0.00604690880118498,0.01026164780597382,0.00860475314450048
2018-09-30,0.08358947145237762,0.08311051558854612,-0.09527751964344178,-0.04693411836809806
2018-10-31,-0.0015378284026621386,-0.003170058944169939,0.013480466518558318,0.003539153785653279
2018-11-30,0.07605923473951084,0.071876312628501,-0.10007890960556091,-0.08581439437210335
2018-12-31,-0.046014920884532184,-0.04373772744302534,0.013622865111539761,-0.0020956532785303614
2019-01-31,-0.03013284794774506,-0.0324995626918657,-0.023315347353258242,0.03594003096511536
2019-02-28,0.011954634019427281,0.019230702824351496,0.022588056853060395,-0.005941742152230055
2019-03-31,-0.03626045056975748,-0.018709962526079142,-0.010820426560189358,0.043625655478891884
2019-04-30,0.053030932397886255,0.02151262621841002,0.03604336963622666,-0.062063765682334904
2019-05-31,-0.029258819962752827,-0.02800992641042196,0.007063934587253573,0.009830979644599953
2019-06-30,-0.01973296168847838,-0.01768151487621022,0.0044888774683179995,0.014978743071612219
2019-07-31,0.03561780795324751,-0.01209372373767004,0.07634254919219936,-0.014107498775790137
2019-08-31,0.008573999626922117,0.0027536724260393006,-0.02172490265423114,-0.012038684067245904
2019-09-30,-0.03003708142352382,-0.014996304803825798,-0.01799191029535316,0.012411192178774198
2019-10-31,-0.03795173908646332,-0.01968183870101714,-0.03884384179835878,0.022535989097418226
2019-11-30,-0.005672647331662978,-0.0034107186255913618,-0.013521750958290684,-0.02009871256677946
2019-12-31,-0.004495217856446541,-0.038874217696959056,0.08963624541023915,0.07640775806089614
2020-01-31,0.012027416263354726,-0.0373337104879425,-0.06629507705286458,0.0830295872408029
2020-02-29,-0.004755778321029025,-0.18652791918714726,0.12521889339880032,0.24321909471398606
2020-03-31,-0.03779714281748729,0.0691448102314733,-0.09099271880188169,-0.14369090758796096
2020-04-30,-0.042750091630465364,0.004373841443614062,-0.03004056531912592,-0.047621433138257244
2020-05-31,-0.051865287243070324,-0.012318959757745756,0.0023699365502560625,0.0007982317789428407
2020-06-30,-0.02018117283332068,-0.022768262398771034,0.0311743003742983,0.007199113844039276
2020-07-31,-0.06713433924989308,0.04000296147435286,-0.014615268053861243,-0.014360847357240022
2020-08-31,-0.009598175319873458,-0.057484465084305006,0.03508460664145994,0.04231760383158747
2020-09-30,0.01476797286633546,0.016882198864643563,-0.048345890043239664,-0.02378190900320214
2020-10-31,0.0026179896705796346,0.1299637466109243,-0.09241012891318648,-0.15253465735102073
2020-11-30,-0.03777180552884704,0.05677308400746413,-0.016867818851732948,-0.043735559339781266
2020-12-31,-0.01745071839090466,0.02819588746729168,-0.01124594157634076,-0.01873547860939798
2021-01-31,-0.0019591820117312447,0.13337547596143737,-0.04750331548283731,-0.12096798791746298
2021-02-28,0.02694767755439176,0.08382827148855865,-0.03596020151723937,-0.06270635012206287
2021-03-31,-0.023139540529274104,0.023933849591064316,0.02460555131337502,-0.0038486821175669553
2021-04-30,0.028584762636821723,0.023812035833094235,0.0022033371615100147,-0.03265052492368649
2021-05-31,-0.03185481197843898,-0.02247515611717988,-0.013471136312793598,0.0148166959450636
2021-06-30,-0.008580896679358877,-0.02776385482674138,-0.0283700421338097,0.05369223919917911
2021-07-31,-0.0166439496150993,0.01187604414993652,0.030724456964138516,-0.006744363241688622
2021-08-31,0.02749362331139462,0.012508872418319343,-0.014949393893284242,-0.019311502114543515
2021-09-30,-0.024774211258903847,0.04678376131822412,0.04564508166937426,-0.03895956538977258
2021-10-31,-0.0178148038563676,-0.029772602367724638,-0.05084327368017334,0.05063128656178704
2021-11-30,0.03384653144787214,0.06361445620844795,0.04279040402478104,-0.031969237040728314
2021-12-31,0.09591704353817,0.031778397256239585,0.024944078551282188,-0.03480440959169882
2022-01-31,0.03094464547525068,0.02704537716877526,0.009052161967635662,-0.046053215611084
2022-02-28,0.010558419994469395,0.07061098867272753,0.06644348592911145,-0.01800279006375962
2022-03-31,0.07591201883255763,-0.01237537575358047,0.025181895713410576,-0.025098808121856525
2022-04-30,0.05056724032702899,-0.00866941366256824,0.037263888044856044,-0.011556119056901461
2022-05-31,0.007400665337982559,-0.0293419077252159,-0.045138050859298826,-0.03775533845085649
2022-06-30,-0.05166334465209629,0.056318862360002234,-0.021847581910902622,0.04404753047844795
2022-07-31,0.022964725940756558,0.016334789675442565,0.022905711647006596,-0.009466173089795096
2022-08-31,-0.0029938744944756762,-0.030061129769973244,0.003043440182273191,-0.03738962106638584
2022-09-30,0.020837884749377894,-0.03627845068552792,0.05026514061390141,0.0951587731189465
2022-10-31,0.0180859398477128,0.017981432110964035,-0.004187502956624796,0.010355778540912054
2022-11-30,0.05178617419974942,-0.008816001822745567,0.04532589418840184,-0.03666035042579588
2022-12-31,-0.0520683603722327,-0.00580544936443992,-0.07852348488810271,-0.005373309149964534
2023-01-31,-0.03595572619198174,-0.0016360040061144734,-0.024118956861015832,-0.002400491064145409
2023-02-28,0.007413816231455192,0.03198560286128778,-0.052559373289688356,-0.0015665667732785576
2023-03-31,0.01158656625937638,0.00269529489450212,0.0037753836375367003,-0.00584723780753834
2023-04-30,-0.07787299164691455,0.016443107161015845,-0.03462581895157593,-0.0400502819813263
2023-05-31,-0.058549074780963044,-0.08222852800958413,0.014098467736890836,0.07116092876580661
2023-06-30,-0.01747299156571412,-0.047056245539158624,0.00016443410871909772,0.047217945579972755
2023-07-31,0.0029308991760971063,0.010626458245959416,0.007623793602728357,-0.0063155816697038365
2023-08-31,0.025114458680047615,0.003290358710538621,0.0018942589105615595,-0.002296057470220464
2023-09-30,0.006371859367833955,0.02041338805671774,-0.0005640273819992776,-0.024808221740233317
2023-10-31,-0.050060643239415996,-0.013787032767154074,0.02578317232683522,0.015667817889330228
2023-11-30,-0.02381855339477073,0.0002183128599690179,-0.04462563362002936,-0.008276559794543802
2023-12-31,-0.01024479534567736,-0.0014799904637938606,0.01923741135669858,0.009019974863266101
2024-01-31,-0.06581677204556596,-0.05181014121860194,0.043263896053052225,0.042376351882069695
2024-02-29,0.02210307964212479,-0.02669610132684732,-0.030219605695180386,0.025959703583547423
2024-03-31,0.03141109484527474,0.001852421144799804,-0.0206875892740555,0.00650678452232778
2024-04-30,-0.026865574324197936,-0.019698770262909296,0.017356349513500395,0.010170499670985482
2024-05-31,-0.03132592070054921,-0.023522214408703678,0.020071910465329905,0.02850774788401919
2024-06-30,0.011246484201707777,0.026263770760491478,-0.009359923035048498,-0.03961185371047708
2024-07-31,0.01585605358861678,0.0070199441316755595,0.00871797852761842,-0.0037394448855022563
2024-08-31,-0.016938041148353827,0.0017966761994066601,0.004351603426775199,-0.006414001433153798
2024-09-30,-0.01094221832147168,-0.021510674978851462,0.020486408661989558,0.022002936087519596
2024-10-31,-0.07075436074192101,-0.035895515144733076,0.04063852163180866,0.046006430345930646
2024-11-30,0.005676909733932301,0.026194021281749257,-0.017861134777046962,-0.03311574861727714
2024-12-31,-0.01636881627312268,-0.01423693149346784,0.03136912949038681,0.012675353583924976
2025-01-31,0.07113693726960124,0.03027878204501588,-0.049796070506217885,-0.04443658970143976
2025-02-28,0.07794205605334249,0.032026660984508855,-0.05350941049022215,-0.05015253214085528
2025-03-31,-0.002073557179300662,0.03156075728252864,0.00752687566367904,0.007879396897456939
2025-04-30,-0.08714512940804355,-0.07089900030380877,-0.00036370149971614446,0.0458222198226648
2025-05-31,-0.04005768528896608,-0.029670889920501767,-0.008549168441425559,0.01132557503479538
2025-06-30,-0.030323803302009338,-0.025085190745768593,0.026806436823183618,0.027422046632997223
2025-07-31,-0.017647996709452118,-0.0019047664177991603,-0.02976969142672766,-0.01677988257612594
2025-08-31,-0.03122597467891968,-0.014590359898229687,0.027722217017950683,0.01924613379269066
2025-09-30,-0.024061875115368683,-0.02426361422236498,0.02302942508397992,0.012770472614542025
2025-10-31,0.0241847659827376,0.018840097256030742,-0.04928554332126983,-0.05187917774469199
2025-11-30,-0.00700686783421694,-0.009101042320359621,0.010629935725379841,0.0045690768967678605
2025-12-31,-0.00935194441073412,-0.004450254746241181,-0.06809528526157206,-0.0516287158372426
2026-01-31,0.0415722276870152,0.03957088992701541,-0.03463081996467058,-0.06558965426771605
2026-02-28,0.0689298206508531,0.06649853653402843,-0.004302478994515142,-0.006240980991620737
