Date,SPY,IWB,IWD,IWF,IWM,IWN,IWO,IJH,IJJ,XLK,XLF,XLV,XLE,XLI,XLY,XLP,XLU,XLB,SHY,IEF,TLT,LQD,AGG,TIP,IYR,VNQ,GLD,IAU,USO
2007-02-28,-0.5222994874161969,-0.6221049995338384,-0.2824373960006815,-0.9805299907007569,-0.901978163956755,-0.5773413911297782,-1.2473832434111247,-0.9679597026231541,-0.5285636758864507,-1.0294561086742184,-0.20333598091988234,-0.7353362902527416,-0.599049002385299,-0.48370540180244104,-1.0486677817961938,-0.25181666539141556,0.5681176671182087,-0.07182291766498458,0.6180149166091922,0.9838921933318202,1.404519693296062,2.2733057423718996,1.496944162945568,1.1551134101391265,0.8724462165623517,1.6814341971716813,,,
2007-03-31,-0.5259597875781823,-0.5970523760308861,-0.270431030396586,-0.958804226823805,-0.9102249320876702,-0.5934913447120309,-1.2181812836945642,-0.8588394186459558,-0.5017239044078763,-1.0252852766507752,-0.25015175527738365,-0.7127374483820136,-0.6210072921339094,-0.5644781900996676,-0.9707902485990777,-0.27914168508446974,0.41555379240619694,-0.2631286590089996,0.5720607581817,0.9507302238233726,1.4153134592407477,2.2337851426668682,1.4609093148719243,1.2612521647389852,1.0669166201185287,1.7449073835655293,,,
2007-04-30,-0.5377036193517062,-0.6043942608320395,-0.28612394322516754,-0.9519869850677382,-0.8931895076310461,-0.5751070650526906,-1.196754767355642,-0.8483703452505301,-0.4984171042010195,-1.0157738577531448,-0.2684548464779281,-0.7327030659234531,-0.6331923119350624,-0.576045974880484,-0.9554131589514163,-0.2856556566922998,0.3543164812338105,-0.25635873165985634,0.604020425810204,0.997351814591548,1.4087110611547566,2.2553576874008683,1.4674441701910181,1.1806335727338833,1.0800894689557283,1.7677205201694073,,,
2007-05-31,-0.5421604245936303,-0.6066362014379373,-0.30558731703020475,-0.9353719461231389,-0.8826124161507131,-0.5816542718963762,-1.1676595904143914,-0.843287793438776,-0.5134132423346498,-0.9994509508297279,-0.27754902497531075,-0.7174569376840305,-0.6594489745345854,-0.590662134789395,-0.9363009205931545,-0.28359892436148576,0.3489976579950257,-0.29991532349398664,0.6150969153484146,1.0309681433569573,1.4480618400808216,2.272778483663024,1.4755582482053557,1.136385554584941,1.0633511955808552,1.7515683558660975,,,
2007-06-30,-0.5446764818051466,-0.6180834364378308,-0.2902870553621877,-0.9464440881008815,-0.8783278850137194,-0.49101859817099863,-1.161226664907609,-0.7792826272021388,-0.5476373656789337,-0.99332452690621,-0.2703609233799269,-0.6331150182558742,-0.7000297841864749,-0.6130707441721375,-0.9565229333763506,-0.23825282166459688,0.3552737381169952,-0.37631450967441493,0.5232878738229421,0.9500137799315617,1.3472988604859515,2.1729012905097256,1.3780737935883907,0.9658290689239297,1.2445483448490542,2.100748714066885,,,
2007-07-31,-0.5415810991375698,-0.6150771865160201,-0.2654866091717599,-0.9525272777748198,-0.8599334171975768,-0.43889281296794536,-1.1596742789902124,-0.7680138679299624,-0.5280073634110136,-1.0026808921938528,-0.19740549368027643,-0.6191550884222565,-0.7171568807804027,-0.6385305272693159,-0.9461115803372696,-0.23604398098289647,0.3799538363225871,-0.3764316055372957,0.4730674089990857,0.8451340940991307,1.1970534131791688,2.126199977230059,1.3008581468352975,0.7972514501220819,1.4282800251318168,2.3149116103812166,,,
2007-08-31,-0.5408177725582227,-0.6154184244451179,-0.2596074402306393,-0.962406036482387,-0.871372255956334,-0.4405504862418941,-1.176769160599821,-0.7740817421918607,-0.524637342034834,-1.0160570853139375,-0.2019367146963457,-0.6273694401503851,-0.7205628387255,-0.6317336505375332,-0.953638263860992,-0.23872123625772582,0.4000861927971532,-0.3524100882149286,0.5118303418796106,0.8632639382400202,1.2304980806601464,2.1821022076859586,1.3627379333845344,0.7810267797913362,1.3753266996796003,2.2012178043800965,,,
2007-09-30,-0.5231305826484306,-0.6252776285967357,-0.21652472100798248,-0.984801007948286,-0.8984040628227894,-0.4718858568672815,-1.1290666958537283,-0.7924798585625885,-0.5424345324899345,-1.0159259744150988,-0.13551204113840346,-0.6319565656672218,-0.7441497943241823,-0.5851706558428719,-0.9437168970028288,-0.22720130845009398,0.37545009335525087,-0.4091226256899961,0.5330989861630672,0.9040244932251341,1.267831245028549,2.2165364514143944,1.4035667515138992,0.7113795585426044,1.2882617451124663,2.176611484973092,,,
2007-10-31,-0.5201327847253878,-0.624001206657519,-0.1996963515048376,-0.9869728844910691,-0.9017091398254898,-0.4664302580441832,-1.1332436779152666,-0.7954235498088938,-0.5422026152910535,-1.0247822175385475,-0.09505957327534663,-0.6324692999894247,-0.7479429563120252,-0.562157963917236,-0.9335445154522719,-0.22614870419695796,0.2936321501562016,-0.4309130161127072,0.5540793769389899,0.9096293039617306,1.25344702848372,2.23849429893666,1.416098787198088,0.6963199982021739,1.3069019451619164,2.154227826018742,,,
2007-11-30,-0.5025622973133891,-0.6069268343087459,-0.16399373614547988,-0.9806625048401082,-0.87793096718786,-0.4145035571895796,-1.122407558422217,-0.7781134347590218,-0.5118007176219466,-1.005377464294308,-0.010862982242499276,-0.653367539616629,-0.7329992962907026,-0.5538110226384031,-0.9177788115487803,-0.2749866298861957,0.2534853674575245,-0.40024800435038266,0.4900557451876213,0.7765732931652038,1.1060662115963338,2.1448192228809324,1.3148262326543598,0.4577628280476059,1.5177425114923546,2.4470019461743098,,,
2007-12-31,-0.5179036707056471,-0.6124157482319372,-0.1772954498672792,-0.9924799493562612,-0.9335549736316467,-0.41267888949015424,-1.1363328932883847,-0.8094788454273828,-0.5586743372807108,-1.0568080007045355,0.029105009789465203,-0.638431105825345,-0.7908336742610158,-0.6875826709911562,-0.7996219134453397,-0.25445442422602055,0.23470103734373288,-0.4188035276088683,0.4908932155226832,0.8120595874737145,1.1814498149558796,2.221538657640012,1.3484487109349634,0.9400575667020149,1.3916433993795536,2.147453074599662,,,
2008-01-31,-0.4952436876587906,-0.6006940062085885,-0.1480306948979265,-1.0088063896046966,-0.9496845046199462,-0.4033858035415666,-1.1666971209996684,-0.817897123928425,-0.5512143533342754,-1.0619374809156328,0.0034626566162420038,-0.6400606445701256,-0.750826792875452,-0.6858961583729655,-0.8399445401823858,-0.2119641239391984,0.35661614990748197,-0.4062590814591169,0.45960728109834975,0.7495884270082415,1.1500147458645094,2.1855169123427647,1.3131327847801122,0.8726764382017418,1.4179210959324906,2.2300060153568264,,,
2008-02-29,-0.49232887579998197,-0.595501002560303,-0.12829521988138282,-1.0092423664939048,-0.9446450458572397,-0.39439364445549036,-1.1610605189270837,-0.8194045897189004,-0.5420441284202551,-1.0504194207863347,0.1466204723240749,-0.6363137388337905,-0.8201247067885671,-0.686964349451383,-0.8289650037046843,-0.23746961007306755,0.3868405843398874,-0.451790231456656,0.3535862250774126,0.6526977290547465,1.0808439270487709,2.1406019414632618,1.2599221378615133,1.058420929989534,1.4666752017062292,2.252753304343595,,,
2008-03-31,-0.45608906382772174,-0.5956467976023659,-0.1033626622028195,-1.0079153313176892,-0.9782197268356507,-0.5003853742241129,-1.158017430310558,-0.9525838704513139,-0.6516467475158252,-1.054151938101032,0.29214307733540057,-0.5827400236988772,-0.801140408100942,-0.6124497540741146,-0.8642261415514577,-0.24295804280142827,0.4681430060939981,-0.35370335761349897,0.29915732418276875,0.6379225544779205,1.0462088457391117,2.1886442994632445,1.2678965297835443,1.1950747895498597,1.432386002377702,2.087660241225857,,,
2008-04-30,-0.4742937494814367,-0.6068833693626096,-0.13564844688568098,-0.9957880046397127,-0.9640770360040849,-0.5090518240118619,-1.1363297770821081,-0.95222857942892,-0.671120444117023,-1.0412396016895278,0.1950704077912717,-0.5635383754652578,-0.8286599712689551,-0.6075883604271363,-0.8453867151839859,-0.21191930875072834,0.38831487542683524,-0.38347533165481,0.2657019313594397,0.6906843811518943,1.1585168779715085,2.1421476123619576,1.2719261808248845,1.6750799854542688,1.2738530688009597,1.865933574310818,,,
2008-05-31,-0.47315047235388336,-0.6027862147497706,-0.12463560208116027,-0.9834704759184958,-0.9583605438628356,-0.5199270895202,-1.1219966339824554,-0.9502986866058454,-0.6831915428047158,-1.0366535706393165,0.31276810755759527,-0.5624508733943272,-0.8344857488786301,-0.5971999601958288,-0.8378902659985087,-0.23656258247633347,0.32571746841841936,-0.41952238907924766,0.20835384886554134,0.7004320165042032,1.2176535168471463,2.1735514504248825,1.2561057288186115,1.6728311726141762,1.2333796067643665,1.8417897357266082,,,
2008-06-30,-0.40531202846756603,-0.7316872475732318,-0.33459956712976846,-1.0477057266026413,-1.0103381945361032,-0.7381774247463817,-1.145323312883012,-0.8858873844315178,-0.5757640696216706,-0.9080016708725307,0.5953210355363667,-0.608087410239746,-0.8330591517182261,-0.4171616481060168,-0.7145928049209446,-0.2878997915630057,0.33078618076496064,-0.3584841669074266,0.1298415340305641,0.6027289168280301,1.0620198141778796,2.077742520584064,1.1560077405511608,1.6897898651713135,1.367074199497502,1.9907697931779456,,,
2008-07-31,-0.45132016429323496,-0.5887597913781544,-0.03355761990487408,-1.0092457200364688,-0.9533639568732496,-0.5717337532513248,-1.1770294263044505,-0.9501520123785187,-0.6321672583332446,-0.9698159537553377,0.4500780095576863,-0.7024025104665759,-0.804964371193548,-0.47980834421842233,-0.7816160416783964,-0.36411463076945055,0.4213125737569805,-0.3777298575312651,0.04621498053205182,0.5585360693978094,1.072918631653751,2.075513377545327,1.1279411487427922,1.8679045611631562,1.3089265834272072,1.9184354765897558,,,
2008-08-31,-0.4504526643267101,-0.5834680950941182,-0.043790919922990494,-0.9947628728082465,-0.9501238406638229,-0.5971888126252084,-1.1634838582976994,-0.9375445623547257,-0.6311418975189745,-0.9582786334292833,0.47705423799478053,-0.6994419895314145,-0.7888201007342956,-0.4890283009996037,-0.8046782444063536,-0.376857165914117,0.45069341760059356,-0.34631323631009897,0.03339738509947713,0.5272863527047107,1.0058613128610239,2.051173833939287,1.097850120073973,2.0698718884098977,1.2629268102008264,1.8392598360530912,,,
2008-09-30,-0.42863861991138075,-0.58647918329355,-0.08565763913463853,-0.9733332777251554,-0.9794724327147423,-0.6599471160423672,-1.2237676308093353,-0.896996501619463,-0.5698663917273473,-0.9035874701122514,0.3568990172013975,-0.6713836609030244,-0.7196767311773142,-0.4687077088151363,-0.7574719301136714,-0.3690428593257372,0.5928571089665367,-0.1989000427479697,-0.09460464278586411,0.4038058936280336,0.8332253713764223,2.253082473559532,0.9912728312707993,2.20872971343358,1.2346622526878626,1.712999176834789,,,
2008-10-31,-0.40933996135672435,-0.5603337554168945,-0.06044415455281783,-0.9450785876472348,-0.9331512868009083,-0.5970294969881104,-1.1881904180541356,-0.8440498915997842,-0.48801154114168965,-0.8846432441868731,0.4951314964790796,-0.6934250655923222,-0.6795247212229302,-0.4292183369725565,-0.7277996184916371,-0.39680854624692036,0.5266425834435232,-0.08856598149772056,-0.31330879914691356,0.13059756317955512,0.48713911937319687,1.6738699349228319,0.6442633697728988,2.047576248592523,1.8160115908282646,2.4176915003242927,,,
2008-11-30,-0.38018107707500454,-0.508286171177268,-0.04954526954405494,-0.8703537746350969,-0.8418323132348561,-0.5182562078221571,-1.0917925387348832,-0.7683124805848598,-0.4344468564386278,-0.8135469670619405,0.7066461762133983,-0.6481687800603603,-0.6632794523129409,-0.38630540855150886,-0.6486278692722978,-0.43128477067698906,0.2971855378758574,-0.03205224760140622,-0.3633183331810747,-0.06484236736241,0.11773477336626618,1.2489761923602003,0.40752551750934524,1.5350597184833359,2.2380548959360325,2.963250073583297,,,
2008-12-31,-0.3732387742309526,-0.5733533480514907,-0.038036937977001944,-0.9142314024310586,-0.8542823015432116,-0.5484150327981835,-1.1113651942755256,-0.7596522243910128,-0.32168634069523255,-0.954944354182687,0.7252700893480021,-0.675737249749793,-0.6055602733181848,-0.3254765107191714,-0.81300918482674,-0.3110975551590116,0.5653699875009507,-0.09497705121734004,-0.30351003991743186,-0.007955210382353304,0.058330267796886395,1.2103727555394894,0.45669013588635704,1.3506077626806805,2.4125653167420373,2.807322670371981,,,
2009-01-31,-0.3632699531604206,-0.5490627028593066,-0.0073921550585893635,-0.8746953722455016,-0.7957530900604952,-0.4714468347332581,-1.044432045305011,-0.727196644528039,-0.32015344863792367,-0.9125392539619982,1.125927006159332,-0.689789723437575,-0.6258978357909314,-0.2758156600036838,-0.751175177723017,-0.31743952189686286,0.3497585425201582,-0.11906278200139937,-0.3801512791465632,-0.0871290704501899,0.10878576411440243,0.9304128973643878,0.28762069214033004,1.008596758045329,2.509389871679691,2.9919110189771385,,,
2009-02-28,-0.3346344388526938,-0.5087445394637816,0.0285785078358854,-0.8221103956720398,-0.7273007606261882,-0.4054362746513062,-0.9650738295184956,-0.6793290902416003,-0.29158838275814175,-0.8703000074818895,1.2351537451772638,-0.625191577852989,-0.5654215979600843,-0.1797184025299105,-0.7029892961539079,-0.31950976569754735,0.35597216918195057,-0.14216916018935616,-0.466482589825384,-0.19991228624819776,-0.03591939312242397,0.7374718291269762,0.1059433974545332,0.5829760212533904,2.720241394907576,3.0754947239083585,,,
2009-03-31,-0.3759636869674807,-0.5177375808502448,-0.035116257999412114,-0.8482863526957416,-0.7325379643358119,-0.34622120891253677,-1.0226754453900442,-0.6907810211861874,-0.21885512475007818,-0.7972369187553261,0.7396058583009133,-0.6269246533236097,-0.5344645795790008,-0.17539274835230834,-0.6721863598156941,-0.3303039048711083,0.48359598169628853,-0.20402987168500192,-0.43326089191700945,-0.16736040671690716,-0.009697464736012535,0.9312382774676456,0.18736030878514068,0.48558616514903563,2.7482497344861168,3.163396116954378,,,
2009-04-30,-0.39354775909274936,-0.5591635710268542,-0.015234162457055741,-0.9304767866012954,-0.8272614096988915,-0.40933058541500633,-1.1395331117580019,-0.7786255026752613,-0.2750301448316201,-0.8740644055451378,0.6498198434028415,-0.6042971882891146,-0.5569305521998643,-0.25188773695956324,-0.7792577765477567,-0.28345753174838456,0.7546550900581666,-0.25777336316171656,-0.37524768843039286,-0.006752834039602178,0.2391801164458551,1.2671371246338108,0.3758235344042619,0.5186695933097855,2.4586105453459366,3.0539762628776046,,,
2009-05-31,-0.4157227150850544,-0.5756983282779253,-0.06167406973360551,-0.930707281743545,-0.8206440834590009,-0.39809073036712345,-1.1313145335575616,-0.7717676316712422,-0.25959616861396323,-0.8612194306884003,0.4485253283075517,-0.6261261708420008,-0.6248330458586911,-0.25210360710793217,-0.7471986824541574,-0.301723813515079,0.7378124395660155,-0.28475688170123076,-0.3381980714260292,0.0670863746152807,0.335132585198285,1.2774890002435024,0.4154957701426209,0.6033203031056965,2.465455425634333,3.051058019289255,,,
2009-06-30,-0.44529180275731467,-0.5564523707582387,0.003464944651665034,-0.9363107969567888,-0.8260771827049436,-0.36608451127047886,-1.1523175119522826,-0.8138615575364093,-0.3170043090633086,-0.8559978209047271,0.1441746122594487,-0.6444517933579035,-0.5252882425364799,-0.23059073221347556,-0.7591788568551868,-0.16129786094099788,0.7405344377059375,-0.2869027691273257,-0.3409631071602884,0.11834939767758147,0.3848606009555892,1.3345843354558216,0.44939639466024917,0.5033627561030238,2.5244526472127693,3.0148910994140703,,,
2009-07-31,-0.44097632665311787,-0.5801562763947521,-0.13048504760302718,-0.9115293992734147,-0.8832653334232529,-0.49390632736649487,-1.1697330049616947,-0.8168774861961963,-0.33082927263808554,-0.8578810359080307,0.13140290674603983,-0.6298879533811407,-0.5032292618695675,-0.2392459128032583,-0.7691288798342926,-0.14572755574141077,0.8293486672354303,-0.3366664809694714,-0.30319172999641736,0.20942480141468314,0.5042532494137208,1.4299154966526249,0.555304424142014,0.5076241236730112,2.433699963765021,2.941743651971078,,,
2009-08-31,-0.44198926278061906,-0.5922035852190022,-0.13004520987193519,-0.9402467754960693,-0.9150009440548627,-0.5123405521415156,-1.221254840614864,-0.8520173560204896,-0.34335011888753797,-0.8793971862445794,0.037188819453303275,-0.6374564974913984,-0.4833945501238257,-0.23749921048454037,-0.7949846820472763,-0.08950929575131272,0.9940623176589644,-0.31414733222816604,-0.3295908844057259,0.2906354446485309,0.6004120598781861,1.6647572303010008,0.651653599071245,0.3945849278144368,2.3107544099375428,2.7703794751005186,,,
2009-09-30,-0.4818794576695889,-0.6131798252794226,-0.21612907403869253,-0.9413208289430014,-0.9354722894411188,-0.545144592555869,-1.277216855995532,-0.9086639059728308,-0.38329508572177085,-0.8734686690327969,-0.31566040312699517,-0.6092908284981743,-0.4287718110676105,-0.26063643799044856,-0.8245662324990986,-0.023766004094629544,1.2665773308648558,-0.39926375221714117,-0.2991226649566576,0.44201544298920503,0.7644750752253545,2.024656051500637,0.8372836984208417,0.6209436078193229,1.9647396479000974,2.4161578643810673,,,
2009-10-31,-0.4682349388617518,-0.5956112239600087,-0.18660154690588548,-0.9282799486036963,-0.8872377391709386,-0.4830813426232142,-1.2425905246557876,-0.8735525735675994,-0.3229489676262576,-0.8615903536410966,-0.24960178824686347,-0.5929951860755295,-0.46433842534291137,-0.22062098816841455,-0.8048889681934732,-0.06493287203027914,1.3041340524193519,-0.34622029137099597,-0.40966507292613785,0.38284166459107966,0.7954799087446851,2.0099900549630174,0.7630808572623997,0.16244340505070828,2.0721727977731614,2.512850011166438,,,
2009-11-30,-0.493090897039679,-0.6157495742475568,-0.21308054431248996,-0.9421196708952008,-0.8825115449642384,-0.4716048069155621,-1.239385936591554,-0.8756902556618552,-0.3342487518167934,-0.8726372404292321,-0.25770368521793896,-0.6416748113602638,-0.4549719510602134,-0.2829385858414235,-0.8251511153247005,-0.06502168706172169,1.2707274712665162,-0.42315511531938566,-0.4516813906021046,0.6761322461766432,0.8123959033715541,2.0983531786330714,0.7736280500163171,0.35848180068026964,1.9538807441363868,2.3988181703811633,,,
2009-12-31,-0.5081668561945116,-0.5347081678915829,-0.1957601229808119,-0.8994697558703659,-0.9902008788963581,-0.5562581006834569,-1.3454333140392296,-0.9160129153979955,-0.4502555165504718,-0.8824552658444659,-0.6440627103026344,-0.580433068204981,-0.3121728417488072,-0.2883846654499749,-0.8219687548089104,0.16531386359192202,1.3655683930135203,-0.5583044313345308,-0.3358610202510282,0.7587945772745814,1.0783305804209813,2.5019555666578404,0.9307543941443965,0.8159791779718975,1.3752225162531726,1.8279893171218087,,,
2010-01-31,-0.494636094047296,-0.5220767333978023,-0.1850291418934182,-0.890716248348226,-0.9896933818485777,-0.5533993990544456,-1.3541237190933266,-0.91685854514119,-0.4476763079329866,-0.8406359934813158,-0.6549553646741831,-0.6129340448352878,-0.28262187470454797,-0.2977312332896857,-0.8232953306612788,0.15050527032371058,1.4692931771511757,-0.4886625570799328,-0.37366403665087805,0.6671283448157419,0.9683599887107771,2.398243331935571,0.8564704671488215,0.7416617326580693,1.4994770269674782,1.9775706664230353,,,
2010-02-28,-0.4996362934670761,-0.5279175386657602,-0.19665111570760807,-0.8887783077893581,-0.9906521958763006,-0.5708118864021436,-1.3412911755796693,-0.9250341302043608,-0.472861552975119,-0.8400308068057143,-0.6597680485267197,-0.588963855646797,-0.29127094762424394,-0.33403272863147326,-0.8380236359398913,0.12942072241175848,1.5524480938814151,-0.5082171506877934,-0.37947886860229696,0.7180088298051179,1.0441706220659632,2.398845742076436,0.8653052356510585,0.932390585938889,1.3802414968463599,1.8325889104553317,,,
2010-03-31,-0.5032250869340907,-0.5744314452739653,-0.313750961654969,-0.835936495398245,-0.9255305918727134,-0.6032884970559765,-1.2304305829769608,-0.8830362367507,-0.49041713301738116,-0.8068627259369291,-0.816672882134462,-0.584153494375208,-0.25764715105943553,-0.4547877337037525,-0.8643608222414021,0.16725709161308205,1.5774768621147068,-0.5915014907774567,-0.3093128024396808,0.8667001799590693,1.2402569086138218,2.5113836478172202,0.9926699696564917,1.0662148614581048,1.133465857557773,1.4899207548130589,,,
2010-04-30,-0.4910573883229104,-0.5663625000203484,-0.31007683509594247,-0.827638198577856,-0.945291962618364,-0.6384833907050959,-1.2408692600474265,-0.8960644919026789,-0.5106585541921776,-0.799062439656063,-0.8095324225693136,-0.5206710187828837,-0.2721104342010957,-0.46939611051232355,-0.8873428701045912,0.238744279874342,1.6004034701223846,-0.5687595572631389,-0.31770590735802623,0.8909436566922403,1.2635324734426143,2.5365607185114167,1.031527399394405,1.0672192415454635,1.0577352374248181,1.3844168649225432,,,
2010-05-31,-0.45727543885768757,-0.5399068824478316,-0.2544914474744774,-0.8297167372677092,-0.9596822716312795,-0.6163454052133139,-1.2865916761306078,-0.9090473062255617,-0.48366062470395527,-0.800003279403559,-0.7972947316890279,-0.506585775408736,-0.16249646720530758,-0.4186562714711296,-0.8998960550071202,0.2786475577709711,1.7554283351488043,-0.5245702841888009,-0.43485156625432386,0.7789939305173946,1.110279510732628,2.5618033074308095,0.9567839553038041,0.742609729098074,1.178626355778579,1.5178995387993677,,,
2010-06-30,-0.4325726667595708,-0.5240315782040519,-0.21147107352127398,-0.841301117983948,-0.9659848083720332,-0.570590533065393,-1.333662325370779,-0.9100442906392088,-0.46405531523518334,-0.8150785475852297,-0.9341514472399214,-0.4892364591168423,-0.11140723633140466,-0.3774890889940311,-0.8696457301520992,0.3436140465799971,1.7954981083069022,-0.49316020941721,-0.5252753891658152,0.6879184562688349,0.9713478375729151,2.4317663690086486,0.9155428048845555,0.8065709411856425,1.254518308082561,1.662380945263934,,,
2010-07-31,-0.4456338026861268,-0.5315149146968055,-0.2533163054652373,-0.8243632495888271,-0.9480884526273154,-0.5455966686873859,-1.3060536457654375,-0.9097319153235989,-0.4764678422062825,-0.8226744785711092,-0.9317771458391798,-0.4389277439568629,-0.15444245097740458,-0.43255129520792673,-0.8788571211926817,0.32873968670477777,1.7031536980006916,-0.5648030352079525,-0.4902093228788328,0.7760867270106752,1.1267710022925221,2.5224919838645774,0.9959898016098858,0.8599271673404836,1.1298158988701392,1.5120334251852103,,,
2010-08-31,-0.4180681679737597,-0.5137954205782334,-0.20981894617042604,-0.8351208949042391,-0.9494482402260757,-0.4893894182892958,-1.3585139652750209,-0.9279735323271111,-0.44071256151607113,-0.8243813711956874,-0.9275750604375697,-0.4490667738700123,-0.08908605695322859,-0.3687694124995144,-0.9016789572068984,0.37966353994574237,1.741556345287744,-0.5677826091668957,-0.5574355314301908,0.7224112028305983,0.961617218395981,2.4928208991674254,0.9817116035672387,0.6909290575164843,1.224846323265419,1.633060730043605,,,
